,0,1,2,3,4
0,2.3924810036476517e-09,3.730398491576427e-09,5.205819501684491e-09,5.368693045681994e-08,6.69700259692263e-08
1,1.0508495513761318e-06,1.9816195520050428e-05,7.462443067041136e-06,3.4458106235035757e-07,4.04941108556045e-06
2,2.5522419361934112e-05,2.769316349571227e-07,3.987195643873065e-06,7.299546028960435e-06,1.0435943575970441e-06
3,4.27682155290654e-06,2.170772498644169e-06,3.44099178484214e-06,1.173268266541072e-06,3.4461805746843766e-06
4,3.83611803655981e-07,6.745692484599886e-07,9.252035903628553e-06,4.4568707835423993e-07,2.7638153810016775e-06
