,0,1,2,3,4
0,-7.930834623418852,-7.940344106805985,-7.946042205808789,-7.9497761884943,-7.953060628797213
1,-7.946177878681621,-7.946218081259245,-7.952497802166242,-7.941048017989644,-7.958151369594326
2,-7.956942282380196,-7.950418384580066,-7.951980979100688,-7.948000057690337,-7.954074765433546
3,-7.937342010816999,-7.950897050360264,-7.94548975636893,-8.114164294912483,-7.953064559434044
4,-7.949104134636513,-7.946150716816131,-7.951186641094024,-7.957822649145395,-7.956781960522199
