,0,1,2,3,4
0,-8.009080212908247,-8.016265216653538,-8.018307615661886,-8.018993183017631,-8.019265948516784
1,-8.019473898177713,-8.019781428400007,-8.019459811043465,-8.019612015607164,-8.019585506673687
2,-8.01985211287877,-8.019656797734164,-8.019551261652909,-8.01922954418936,-8.019472152421603
3,-8.01960584165988,-8.019373198478329,-8.019474043460212,-8.01961480799411,-8.019469603062463
4,-8.019491138861332,-8.019260295643162,-8.019599662234015,-8.019498156850508,-8.019528967377873
