,0,1,2,3,4,5,6,7,8,9
0,-7.888683648225708,-7.899330895971092,-7.913598846592923,-7.9216814255844845,-7.932742159110881,-7.938730583836264,-7.946313004043489,-7.94863580050612,-7.951226746258338,-7.954880575983082
1,-7.903491895442235,-7.855230604654231,-7.932969076045176,-7.887016992926459,-7.947637437891629,-7.873909282854773,-7.950377115750737,-7.962157083028666,-7.9498039071342355,-7.944732970070395
2,-7.848787388311894,-7.946901426512256,-7.99179201109388,-7.993288375634161,-7.974609105807982,-7.963085865729883,-7.953523068644768,-7.951273705471237,-7.948583012519201,-7.951037464264002
3,-7.933506269615975,-7.990393375523372,-7.993300283657533,-7.991884693030746,-8.235700421667355,-7.8110422618111475,-7.9083348146661265,-7.898543440860746,-7.923581186126004,-7.920676979497171
4,-7.882098722655957,-7.993255242877568,-7.990719084956551,-7.463172276466898,-7.85492439617341,-7.976166295989494,-7.900902005649464,-7.906666523650499,-7.9212241681049855,-7.923097613780021
5,-7.948624866905858,-7.974692494083565,-8.191331102718225,-7.854284094949509,-8.18075033402782,-7.911560274860411,-7.92005068699357,-7.961241661176102,-7.945722867316462,-7.954489828316419
6,-7.789382036732662,-7.963279197851372,-7.806446497136887,-7.970741064642595,-7.911123374166338,-7.920992784279693,-7.895825782437001,-7.947035460751921,-7.950282392085468,-7.949182011744096
7,-7.951080796286524,-7.9532535174379655,-7.9078183786687,-7.900680234073441,-7.919865557938478,-7.892455129370004,-7.95143603235303,-7.9516212756898925,-7.949279824198552,-7.950979257007003
8,-7.954421581025465,-7.951535320891991,-7.898577802624619,-7.906300033565744,-7.958651925140751,-7.946815707564586,-7.951621240432497,-7.951442937584476,-8.00459433873567,-7.970856203831578
9,-7.949653526969958,-7.947604805120025,-7.923477608832801,-7.9211044213788915,-7.945799396577592,-7.950031393926842,-7.949224287574702,-8.0016362676105,-7.971673386085526,-7.99078883021624
