,0,1,2,3,4,5,6,7,8,9
0,-7.884303803350767,-7.895460781739196,-7.9160570070251906,-7.925720085620276,-7.943359795120566,-7.949531090997473,-7.962146690439845,-7.920302902942704,-7.958820236945409,-7.957215146831171
1,-7.899387902476792,-7.870377436374597,-7.935017136396728,-7.901810986118967,-7.954054447525978,-7.931607663887437,-7.958711956181434,-7.959311993181982,-7.95447078317095,-7.960423131164834
2,-7.867591132404594,-7.9696468473433715,-8.074740793275089,-8.036382838930225,-7.987596061388746,-7.9705918354553535,-7.95945904662119,-7.958770717903541,-7.961384168632685,-7.966252498909827
3,-7.93580929075573,-8.071788521133886,-8.03956485489341,-8.113283263778099,-7.86991912409464,-7.784177887182877,-7.91854831420441,-7.875842729498258,-7.930690213249619,-7.913530902446692
4,-7.8974732453897545,-8.036819614022388,-8.101408917491485,-7.899167567124019,-7.8076207080005835,-7.856954342271033,-7.90046569350808,-7.909638086860461,-7.921523426537308,-7.9260175974793965
5,-7.955680765519477,-7.987536086708784,-7.8665196941417745,-7.805263382011324,-7.873663308140076,-7.917733274253062,-7.932998108802033,-8.12220816301786,-7.955672113691775,-7.975009886580796
6,-7.907267637717058,-7.970854414422866,-7.785343159995513,-7.854535158821314,-7.9167425548574135,-7.934604668493624,-7.899084101414292,-7.970359549970219,-7.967166277825377,-7.960139332632885
7,-7.959552349728446,-7.958518341875084,-7.918247377338098,-7.900159103303165,-7.932584844085437,-7.894387811967773,-7.977846344235228,-7.967363510592634,-7.971044505758458,-8.286985333386493
8,-7.958949252193328,-7.95967949105979,-7.8746334050874776,-7.909414724923887,-8.096453461135516,-7.969593608602745,-7.967284408448533,-7.997406410342273,-7.877154774502119,-7.691813482866617
9,-7.959424612966232,-7.9577562568489295,-7.931513107633185,-7.9212297675008285,-7.956137064298267,-7.967165662847631,-7.969975697980144,-7.875877354560022,-7.747794502119017,-7.854431551952068
