,0,1,2,3,4
0,-7.952865899199803,-7.961383213249667,-7.9653273061494785,-7.967523261883907,-7.969120902150286
1,-7.96639558452045,-7.971483224361621,-7.964381555001188,-7.969189429670159,-7.969237819629664
2,-7.972073921237707,-7.968315276431857,-7.99177815631614,-7.968192279699489,-7.971557402492267
3,-7.970583116304351,-7.968999536899109,-7.967868209346611,-7.97528067145385,-7.969357263948282
4,-7.969995880907154,-7.9714865835224185,-7.971197254335284,-7.970133073578096,-7.970760121699865
