,0,1,2,3,4,5,6,7,8,9
0,1.1757853061132844e-08,1.8753806225622546e-08,2.4792878267606464e-07,6.890110171298147e-08,4.355027343194706e-06,4.866220227484064e-05,3.972370534199854e-05,0.0003330588917620503,2.628088942229303e-08,2.63011735197322e-08
1,0.005616282582415977,0.008036313105890258,0.002338399197050478,8.840480144556295e-05,0.0005828895645336729,3.6288802277795185e-05,1.3629489011179885e-05,0.00022206937498481238,2.02684078724584e-07,9.87483280443214e-09
2,0.01469784769511051,0.0012350200987825133,1.0373387880356134e-08,9.171795867387277e-09,6.773050348818279e-09,2.508225777722419e-08,1.1429754422920269e-06,2.2576747216688686e-07,6.118002760191298e-07,2.903767492751477e-09
3,0.0001630469579154692,9.164377400917958e-09,8.41028041415233e-09,0.0005997559417139087,4.6682099252848275e-07,0.0006519109155860292,1.3456438568634765e-07,2.0508628766085666e-07,3.150302269499319e-07,1.4700032597905473e-09
4,0.0007758689536174757,1.0195500258717433e-08,0.00041788641843965024,0.00013907142933788919,7.144043664197852e-05,6.262972740955774e-05,4.151730049681279e-07,1.5044173899525504e-05,0.004238936062172627,3.0215798957799518e-09
5,1.912465257447593e-05,1.6217948170125975e-09,9.087793770845565e-07,1.1093484118873675e-05,1.2281704670158433e-05,1.63605644848202e-07,3.78361701681263e-08,1.454535143487212e-08,6.892798690641281e-07,1.2237911281955723e-09
6,4.3831163765162273e-07,3.5950320266299056e-08,1.657273433863793e-05,2.3456417608258562e-07,1.5776126290896787e-07,9.78179359580617e-09,1.147266708874774e-08,3.452760667694177e-08,3.218703892577914e-08,2.1937956775977676e-09
7,1.4318963986561427e-07,1.4920752661841343e-07,1.418461126403218e-07,1.3668389965295317e-07,4.948389583073925e-08,1.1748151790401276e-08,1.3703635360905626e-07,2.1328335989448757e-07,1.8309376586498764e-09,1.5267939930221263e-08
8,1.455807301032331e-07,1.4854189819509507e-07,1.1778265474049476e-06,1.6920964375907402e-07,1.7729327457906893e-08,4.3548750127382434e-08,2.20507644273075e-07,6.878150051383846e-07,3.022157912369039e-06,6.4732329008165834e-06
9,0.00037977777225250975,1.812302833099589e-07,1.5168524047866213e-07,5.611943151961896e-06,5.878480155337467e-10,4.6875338796326105e-05,2.7018829389011237e-09,3.30692813861333e-05,4.375668624976218e-09,1.0128675538434852e-07
