,0,1,2,3,4,5,6,7,8,9
0,1.1838840545511141e-08,1.8525005240113386e-08,3.388743721188803e-07,1.3854220952680407e-06,1.0305381749731168e-05,1.3670118470088255e-05,1.984306891245069e-06,1.386248496260123e-05,1.3326983294053088e-07,2.842854226099711e-07
1,0.00014005556749197012,0.0010025919996650146,0.00037413832551180803,0.0013137367115589882,9.906890414157488e-05,0.00023198328774753918,2.5641383942343055e-05,0.0014288627518652675,0.0010648196045082159,2.1627407309882357e-07
2,0.004099830235894331,0.0017758628553039557,3.498888207041024e-08,9.948473330399256e-09,2.4168867287594318e-09,3.84008581357767e-08,4.2847749384122835e-06,1.7895143639800714e-07,5.709642181273011e-07,4.4316775859824114e-09
3,0.0014960542174762281,2.9864356250996406e-08,1.4815842866683186e-08,0.00017070697250431976,6.035726158870602e-07,0.00017964468400322176,4.050686044365648e-07,7.032703932121142e-07,1.9300855674380907e-07,6.48982674742696e-07
4,0.002870982993684379,9.176729945489966e-09,0.0038237207997866562,9.371246365930119e-05,0.00013157737112123868,2.4496374670945897e-05,7.120675888927508e-07,2.6271737709748777e-06,5.745443568372366e-05,1.230778732661363e-08
5,5.349688890987636e-05,6.909823273936854e-09,5.820935911060587e-07,3.867686295677686e-05,0.0023728929413196205,6.472920995547176e-07,1.4676478488951945e-08,2.5331712407060066e-07,4.0746015494909534e-08,1.731095429852867e-09
6,1.4309063232076369e-06,3.2910831618199524e-08,2.809518721136328e-05,2.0514596997145418e-05,6.469852696768062e-07,3.6710227452666205e-08,2.6750581127998885e-07,1.569183569165712e-07,5.4640109759418465e-05,3.82310281633446e-07
7,1.9011074676134022e-07,2.9419003900110077e-07,3.0245443160518433e-07,2.353589552541554e-07,3.4259627033678044e-08,2.1098824163345853e-06,4.5282067162588646e-07,4.502557861111884e-09,8.876511835878261e-08,3.564773893744554e-09
8,1.809386419661564e-07,3.069582305746679e-07,2.9249774983924654e-07,3.0028386601744383e-07,2.4876500871227696e-07,1.4574963326529928e-07,2.0736140337912663e-09,5.634834854755877e-08,2.1076490793576434e-08,2.292945303850047e-06
9,1.579693893916101e-06,2.296450845053686e-07,3.020861336053529e-07,2.947067901259726e-07,6.301936443346701e-08,2.1670549180896614e-05,8.729689314636692e-08,1.3550239514529931e-08,2.163563462346815e-09,3.625647361916324e-08
