,0,1,2,3,4
0,2.5294043912605247e-09,3.88197739334032e-09,9.885601651751482e-09,1.3242447138850366e-08,5.681445713889843e-08
1,1.5290453591276787e-05,3.2858065601715225e-07,3.6235842948428854e-07,5.562441334205914e-07,6.953147853039354e-07
2,1.2038858567819943e-06,0.0018986766506188246,3.606827738481721e-08,6.435837107687803e-08,5.976044850086737e-07
3,9.512877596762337e-09,3.3531173492409134e-08,1.6112384493283116e-07,3.82948374877401e-06,7.46423255648665e-07
4,1.8618351838028957e-07,7.2078663038155355e-09,1.230789722583836e-06,9.112563734703372e-07,5.90422391866241e-07
