,0,1,2,3,4
0,-8.022297815538725,-8.029505037366448,-8.031274192823181,-8.031741000105427,-8.03187384595348
1,-8.032614064779914,-8.032224706043301,-8.032003828275183,-8.031946672462556,-8.031944796150084
2,-8.032245849671206,-8.032159692529898,-8.031927192921124,-8.031943516640775,-8.03195073268635
3,-8.032000458731723,-8.031926381983814,-8.031952971043744,-8.03198141245598,-8.031943978421157
4,-8.031950272503174,-8.031956879298097,-8.03196743373334,-8.031964760257523,-8.031961557278832
