,0,1,2,3,4
0,-7.980145716896287,-7.987814761178566,-7.99060004811556,-7.991851676333969,-7.992543495644931
1,-7.991152897998107,-7.994017481492714,-7.992619881194991,-7.993399787041617,-7.994111882762167
2,-7.9912265843218035,-7.993117527080703,-7.993648642196534,-7.993236126373169,-7.99324401143433
3,-7.993255990512623,-7.993651254725799,-7.993240296538741,-7.993445133670683,-7.992784913476638
4,-7.994344902151907,-7.993140879968851,-7.994145326254426,-7.993167678832404,-7.993415159098276
