,0,1,2,3,4,5,6,7,8,9
0,3.491024248324158e-08,3.536715229390092e-08,0.011681508847331656,0.16320655287162822,1.0804910756897444e-06,0.4923975621253476,2.897777390889749e-07,6.181571922969122e-07,9.648741524870275e-06,1.3092331312524977e-07
1,1.5145525110969726e-08,1.3701522438787405e-08,0.04807175563307453,0.008333509597832744,1.8281154106031088e-08,0.15398325244939315,5.400919477332644e-07,5.63403216987334e-08,0.3868288753739364,5.8443820504805245e-08
2,1.366013864005579e-08,1.5135029067726196e-08,3.3777722683377576e-08,2.9493293814506474e-07,1.6577094888025213e-08,0.010407309017665511,0.025888160005351324,4.288404303870383e-07,0.0012400410410577933,0.017448526494732164
3,0.006577610715524429,2.9328707751985613e-08,0.0037851273695395093,4.913427074628102e-08,2.7237153980998576e-07,0.0018819270303964686,0.014738574664775683,9.736977866943441e-07,0.06069278073407247,0.12393850602872192
4,6.730031262686923e-07,6.672247377271113e-08,4.37942677284915e-08,0.0005996114832953481,0.0009864122310858647,1.5483533658766646e-05,0.002307235996809709,0.005420414297219622,0.03004772006502776,0.022370725247299106
5,1.9026215412193404e-09,2.6799089107955917e-08,6.324709326031115e-08,5.7167899626620056e-05,0.004684453644657083,0.053139571266100916,0.0013867985579310016,0.0032949121212766386,0.0009299721058795285,1.009661381931584e-06
6,3.306761098671946e-08,1.2489368778328264e-08,8.693198426889225e-08,1.96201530042528e-07,0.04216787309400161,2.6809082993557807e-08,0.00212908023436853,0.04117538155875877,0.00509924432880382,0.003211970893801208
7,1.3022195730627573e-06,1.6447573080715858e-07,1.2587932126783413e-08,3.217472242939001e-07,9.664782112395187e-07,0.011224057155061473,0.004997911073687078,0.010781289857817455,0.0005948828777775361,0.00010232215137762068
8,2.8305556033260404e-07,1.131845282885543e-08,1.9796456096611798e-09,1.9116546540727075e-07,1.004081367719968e-06,0.01127817538164777,0.012255306717491976,0.06910143945704306,0.001180491015176699,0.00027837805512831437
9,9.819481308266783e-07,8.01010730521216e-08,1.6477439701090627e-08,1.959693786871106e-09,1.2672825799479986e-09,3.5960944432845976e-07,4.85688585752592e-08,2.51988288459419e-07,4.9512538708995635e-06,0.009338393413074186
