,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-7.990639184331355,-7.998345591798577,-8.000169257416744,-8.000609616372389,-8.000712042579728,-8.000734209127582,-8.000740116260104,-8.000741755721585,-8.000744285708663,-8.000745968855275,-8.000746394896092,-8.000748108225746,-8.00074826327678,-8.000747158282984,-8.000747489707615,-8.000747256743857,-8.000746002659563,-8.000745636468409,-8.000745444905226,-8.00074534033038,-8.00074529033718,-8.000745280605118,-8.00074530320866,-8.00074535928607
1,-8.001792612629492,-8.001104557050127,-8.000816020606802,-8.000756165914076,-8.000742362255044,-8.00074214945456,-8.00074602318074,-8.000746527510241,-8.00074894564247,-8.000747569040922,-8.00075045659135,-8.000746721738818,-8.000750220627243,-8.000747219675944,-8.000738691364928,-8.000744151295057,-8.000744838303767,-8.000745108852447,-8.000745180264007,-8.00074523837303,-8.000745278139556,-8.000745287362543,-8.000745263152863,-8.000745175229609
2,-8.001151906398773,-8.000363385024121,-8.000714907922545,-8.000735380191873,-8.000741416653579,-8.000741968626858,-8.000745164669258,-8.00075010954947,-8.000740665067774,-8.000745980464929,-8.000746612398805,-8.000746642366359,-8.000746423257343,-8.00074657575067,-8.000745802183449,-8.000745280945141,-8.000745763985499,-8.000745229618238,-8.000743646776765,-8.000744408113666,-8.00074522432185,-8.000744746921825,-8.000745528987494,-8.00074690091561
3,-8.000816553073255,-8.00071435594309,-8.000742359818329,-8.000762399165856,-8.000745851722035,-8.00074577913753,-8.000745686847948,-8.000746984749705,-8.000747106718077,-8.000746846139148,-8.000746554877214,-8.00074648463973,-8.000746747412292,-8.000746076932938,-8.000746692041696,-8.000745514905333,-8.000745403747542,-8.000745334166341,-8.000744685304982,-8.00074362727555,-8.000745198128858,-8.000746350318956,-8.000745954354151,-8.000745680741469
4,-8.000749793264346,-8.000734788759498,-8.000755078502962,-8.000748263628163,-8.000746477950583,-8.000746783706658,-8.000745280694506,-8.000746615059976,-8.000746744922893,-8.000746891216357,-8.000746454507947,-8.000745696307394,-8.000746479778192,-8.000727059931885,-8.000744383511375,-8.000745207142165,-8.0007452844092,-8.000745379858554,-8.00074627777379,-8.000741644087467,-8.00074516739321,-8.000744518771768,-8.0007455049789,-8.000745426052266
5,-8.000738542130021,-8.000740675286995,-8.000744900145456,-8.000746097913858,-8.00074697784071,-8.000748904781247,-8.00074839870199,-8.000744981685829,-8.00074564328014,-8.000745805085973,-8.000745355431512,-8.000744026900064,-8.00074644028688,-8.000744759854141,-8.000747491380245,-8.00074532768548,-8.000745192084063,-8.00074546431226,-8.000744860305907,-8.00074524674863,-8.000744401553723,-8.000744568855097,-8.000745444549457,-8.000745497041038
6,-8.000741500153294,-8.000736637385668,-8.00074856126436,-8.000747233343828,-8.000745551750292,-8.00074907645689,-8.000745868571038,-8.000747292499623,-8.000746661092798,-8.000745635006096,-8.000746184281656,-8.000746304672068,-8.00074622140625,-8.000745633068258,-8.000745592767672,-8.00074654379851,-8.000745091755576,-8.000745635021852,-8.00074556224328,-8.00074519037938,-8.000745593209153,-8.000745562351677,-8.000745335995125,-8.00074480521069
7,-8.000744993283435,-8.000740587301426,-8.000749428921885,-8.00074832381354,-8.000749095148393,-8.00075024227498,-8.000737384141882,-8.000747112693379,-8.000745580742949,-8.000745990467154,-8.000745724038985,-8.00074613614341,-8.00074617164605,-8.00074558695505,-8.000745631407021,-8.00074607185372,-8.000746680901482,-8.000745779137633,-8.000745893548974,-8.00074645601838,-8.00074556000734,-8.000745591340888,-8.000745282144486,-8.00074618512975
8,-8.000751815186115,-8.000748385975891,-8.000748201938423,-8.00074854890707,-8.000749761929074,-8.000746018141152,-8.00074681179879,-8.000745054415143,-8.000743942364664,-8.00074665126795,-8.000746230422434,-8.000746497674283,-8.000745512267002,-8.000746004726775,-8.000746093161593,-8.000745994546072,-8.000746066446531,-8.000745949073384,-8.00074604446692,-8.00074617852416,-8.000746004603036,-8.000746067821016,-8.000745909181294,-8.00074615723779
9,-8.000748051157856,-8.000742924654025,-8.000746198366766,-8.000746425846334,-8.000744860976504,-8.000745858098323,-8.000744814022287,-8.000743935069211,-8.000744843531715,-8.000746356621223,-8.000746016147895,-8.000746714810305,-8.000746351052037,-8.000746078916677,-8.000746037762523,-8.000746067290747,-8.000746093771577,-8.000746052706713,-8.00074617063892,-8.000745928813666,-8.000746084152041,-8.00074613405662,-8.00074608015945,-8.000746076504944
