,0,1,2,3,4
0,2.4335208397618176e-09,3.7710544751271425e-09,3.760231500628784e-09,2.791581721339753e-08,1.5713055567800893e-07
1,1.3830265643832718e-05,2.2768207657009043e-06,1.0621127984222767e-05,1.2110770573059426e-06,1.0850233110204499e-05
2,9.40942216232088e-06,8.099676108486165e-06,1.257980368762901e-07,9.758488115352293e-07,3.6793969844239882e-06
3,1.3674597370894048e-05,5.82235431423328e-07,4.3526355675282957e-07,6.692526946849853e-06,2.865810557750592e-07
4,9.713543303035976e-07,4.0571394777089154e-07,2.6366237193542474e-06,6.122827226562322e-06,1.9229476979631954e-06
