,0,1,2,3,4,5,6,7,8,9
0,-100.05111546127443,-100.04964556064532,-100.066574454925,-100.06812554779997,-100.07238538049354,-100.07252792708817,-100.07354664831595,-100.07340796693533,-100.07362457016006,-100.07319400506839
1,-100.04965733932951,-100.0509682419966,-100.06832189400131,-100.06504993233968,-100.07253322482536,-100.07236834773349,-100.07349263605653,-100.07350658338194,-100.07347654216315,-100.07318387449025
2,-100.04910760492074,-100.07482540428585,-100.0637168349401,-100.07823308181158,-100.07380561798752,-100.0741353376877,-100.07354568829815,-100.073492629551,-100.07361229608073,-100.07366073970259
3,-100.06833678247449,-100.07901334263751,-100.07703781942782,-100.07090910966103,-100.07322106011245,-100.0676551233319,-100.07331157212465,-100.07277698653093,-100.07320326108395,-100.07305772581586
4,-100.06458877472136,-100.0740001986802,-100.07073578956876,-100.07395287384035,-100.07252495914142,-100.07273490134266,-100.07314987566652,-100.07312271130075,-100.07311825295693,-100.07301693456371
5,-100.07241518543744,-100.07346594188616,-100.07317505253849,-100.07249682627432,-100.0727759616728,-100.07227663065902,-100.07312852132638,-100.07311721358015,-100.07312324423485,-100.07305251534045
6,-100.07183655877931,-100.07383907625211,-100.06839604916478,-100.07272383337315,-100.0719199403511,-100.07330015868041,-100.07312140635482,-100.0731311972012,-100.07317931929677,-100.07296927660667
7,-100.0733080731243,-100.0734007454637,-100.07323464226606,-100.07312403021149,-100.07312013900405,-100.07311719280865,-100.07309151496791,-100.07301871118273,-100.07307321497582,-100.07304700787788
8,-100.07336288100637,-100.07334774475278,-100.07266321409644,-100.07311994256578,-100.07310490745806,-100.0731205770271,-100.07294264627669,-100.07306271462024,-100.07305915944143,-100.07294839366602
9,-100.07334587671515,-100.07337121512751,-100.07317897267642,-100.07311688033326,-100.07312036624812,-100.0731257995145,-100.07307728215153,-100.07305897998185,-100.07306460559737,-100.07300603885821
