,0,1,2,3,4,5,6,7,8,9
0,-99.99665352313039,-99.9973044741642,-100.03274496945625,-100.03641467985997,-100.0481573941463,-100.04561125540307,-100.04610845342063,-100.04150397508583,-100.03938299092324,-100.03757859649296
1,-99.99730654914578,-99.99663685800364,-100.03695160335829,-100.03084554626197,-100.04611679669081,-100.04599121536445,-100.04565930066964,-100.0366995788847,-100.04344120358853,-100.03702213210575
2,-99.99363116780539,-100.07391720089839,-100.06905465849212,-100.06230385396418,-100.04601821178765,-100.04612794651302,-100.04758957628559,-100.02417359224988,-100.03448865724637,-100.0374108086562
3,-100.03683567969266,-100.06457059285728,-100.0298883926068,-100.03128085884516,-100.04267144653895,-100.03824970202422,-100.04226417502288,-100.03890731726068,-100.03901464975866,-100.03856219426444
4,-100.02586350879466,-100.05085979215139,-100.03105483617091,-100.04547220064818,-100.04117914359105,-100.04115847396837,-100.04099846825106,-100.03900999998827,-100.0389265964914,-100.03681037933602
5,-100.04533399688786,-100.04543192357448,-100.04251638140228,-100.04111280823771,-100.04115875339038,-100.04118226573438,-100.04120696976263,-100.03838077229379,-100.04023904820507,-100.03869300083264
6,-100.04542313459294,-100.04533800905011,-100.03813805342632,-100.04115731103272,-100.04112319735646,-100.04120708098951,-100.04117918788623,-100.0350887617385,-100.03782962172967,-100.03817627958323
7,-100.04518657706878,-100.04649723685688,-100.04221072758742,-100.04101196259398,-100.04119979781966,-100.04107641702002,-100.04005247044103,-100.03864755492391,-100.03840821982254,-100.03817811811962
8,-100.03404986243571,-100.03553745275583,-100.03779971125554,-100.03911325973986,-100.03967463501887,-100.03887398127323,-100.03836556645389,-100.03828543077537,-100.03922394627556,-100.03782363495652
9,-100.0380193792093,-100.02907699561709,-100.03985258933939,-100.03848942323013,-100.03376009896282,-100.03873235422111,-100.03829180047637,-100.03837586098003,-100.03607535924411,-100.0378731213831
