,0,1,2,3,4,5,6,7,8,9
0,-100.22239429042148,-100.22394685674021,-100.22824817126926,-100.22821388835487,-100.22867396129128,-100.22857193690712,-100.22866612628768,-100.22863096053784,-100.2286543415842,-100.22864199573235
1,-100.22396281249335,-100.22184686539573,-100.22821421251354,-100.22824540323205,-100.22859215515302,-100.22861939194676,-100.2286410492258,-100.22864463220766,-100.22864637867595,-100.2286466941398
2,-100.21497175207911,-100.22845952499068,-100.22876628546054,-100.22866683131508,-100.22864385197019,-100.22865964426728,-100.22864656771472,-100.22864784193027,-100.22864679674707,-100.22864705215704
3,-100.22820956042787,-100.22877751655328,-100.22868183384591,-100.22863346121767,-100.2286516125441,-100.2286508487675,-100.228647468116,-100.22864711568975,-100.22864691933974,-100.22864686940567
4,-100.22813517952305,-100.2286677802785,-100.22863120398952,-100.22865267837872,-100.22865080030975,-100.2286512695188,-100.22864678046922,-100.2286468209015,-100.2286467452045,-100.22864648831484
5,-100.22858711115346,-100.22864393000152,-100.22865170709832,-100.22865066497431,-100.22864021758276,-100.22864404273727,-100.22864682920314,-100.22864680483774,-100.22864631266314,-100.22864666687443
6,-100.22861398514671,-100.22866012623756,-100.22865074590015,-100.22865209246099,-100.22864403238884,-100.2286278382826,-100.22864675932436,-100.22864660003741,-100.22864673039273,-100.22864666598679
7,-100.22863938365711,-100.2286463515507,-100.22864737039497,-100.22864668273235,-100.22864684858318,-100.22864674090795,-100.22864671325004,-100.22864671307725,-100.22864669207702,-100.22864671263034
8,-100.22864349156761,-100.2286478211653,-100.22864700604822,-100.22864681208517,-100.22864677838575,-100.2286467007355,-100.2286467130768,-100.22864671325125,-100.22864670632009,-100.22864667869356
9,-100.22864583868491,-100.22864663597265,-100.22864687438607,-100.22864674923075,-100.22864672316393,-100.22864671525032,-100.22864670473041,-100.22864670546141,-100.22864671185171,-100.22864673043904
