,0,1,2,3,4,5,6,7,8,9
0,-100.08594435213305,-100.08433549764236,-100.0969809160275,-100.09770203690057,-100.10038981062604,-100.10036162091117,-100.10119873622173,-100.10099932933447,-100.10117095133481,-100.10104581751999
1,-100.08435018694686,-100.08572157363147,-100.09775570014295,-100.09655578189052,-100.10036200543907,-100.10038875544895,-100.10102089793124,-100.10109317100459,-100.10113630341573,-100.1011040835506
2,-100.08412235029819,-100.1009869920343,-100.10238471609138,-100.10182209482122,-100.1019929086958,-100.1012886802634,-100.10120662200744,-100.10114022528178,-100.10111416019907,-100.1011856681739
3,-100.09775934228097,-100.1022504326675,-100.10248605974473,-100.10058402257107,-100.10118184233306,-100.10179657038103,-100.10111472594016,-100.10114022572337,-100.10107695092557,-100.10099060885833
4,-100.09564318897337,-100.10299198813061,-100.1004993404191,-100.10127278560012,-100.10079308359977,-100.10062734448952,-100.1010282372491,-100.10102521838287,-100.10103869580865,-100.10102601378232
5,-100.10031346100344,-100.10213741628628,-100.10116134463864,-100.10075757374598,-100.10064031774566,-100.10074751831313,-100.10102535770848,-100.10102767374138,-100.10103336776561,-100.1010248541134
6,-100.10019320733379,-100.10138644070702,-100.10193931222365,-100.10063258109797,-100.10072865212895,-100.10094371103237,-100.10103918206103,-100.10103440153317,-100.10103131554146,-100.10103359611347
7,-100.1009545536934,-100.10112923175949,-100.10108188670338,-100.10101470613776,-100.1010209691737,-100.10103639292691,-100.10103171944864,-100.10105359781765,-100.10102440545027,-100.10102343077715
8,-100.10100684015549,-100.10109586038007,-100.10130869020904,-100.10102028398369,-100.10100701069405,-100.10103275824711,-100.10104095607707,-100.10101928190774,-100.10102353486198,-100.10102515848665
9,-100.10106790213925,-100.10106636547013,-100.10104719241642,-100.10103076702237,-100.10102977229012,-100.10102792505516,-100.1010248463089,-100.10102312509026,-100.10102217464751,-100.10102165407345
