,0,1,2,3,4,5,6,7,8,9
0,-100.17458894697496,-100.17415767464142,-100.18110196951262,-100.18106843095367,-100.18208408041716,-100.18189399625052,-100.18217831662254,-100.18207069821992,-100.18216623428792,-100.18211063051048
1,-100.17415882019637,-100.174556903178,-100.18106862389804,-100.1811006997115,-100.1819268676519,-100.18200431580144,-100.18210180551793,-100.18211989820139,-100.18213213527183,-100.18213395717389
2,-100.17270498711804,-100.18174611767647,-100.18239288036995,-100.18219673718647,-100.182167117077,-100.18218378352093,-100.1821381354566,-100.1821514017076,-100.18213533226704,-100.18213594738366
3,-100.18106177027298,-100.18251352151051,-100.18222322178157,-100.18215674129179,-100.18219645764137,-100.18217781222654,-100.18214302024045,-100.18214039283593,-100.1821358757263,-100.18213545427292
4,-100.18090252022776,-100.18220245638625,-100.18215006308982,-100.18219436184047,-100.18215305602257,-100.18214880523318,-100.18213315705769,-100.18213113687855,-100.18213294044159,-100.18213282921515
5,-100.18191401404012,-100.1821676422028,-100.18221148067784,-100.18217317782366,-100.18182042484304,-100.1821004734367,-100.18213148439297,-100.18213217073948,-100.18213283931543,-100.18213292699306
6,-100.18198270726882,-100.1821762982016,-100.18218050436164,-100.1823081476575,-100.18209970635587,-100.18216147091725,-100.1821328292517,-100.18213240663982,-100.18213372120168,-100.18213318464917
7,-100.18209364524272,-100.18213487590373,-100.18214189926229,-100.1821318897276,-100.18213131135929,-100.18213249971475,-100.18213313198662,-100.18213255476945,-100.1821334788686,-100.18213284989393
8,-100.18211224598782,-100.18214364155136,-100.18213774300673,-100.18213127082923,-100.18213168408104,-100.18213281736466,-100.18213006074247,-100.18213335624594,-100.18213303208552,-100.18213286464078
9,-100.18212690886882,-100.1821328397833,-100.18213418414156,-100.18213235097818,-100.18213292265871,-100.18213255021256,-100.18213376892085,-100.18213300081287,-100.18213207875395,-100.18213281525185
