1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3
-15.42919723,-15.98369955,-16.32604462,-16.61614084,-16.86419059,-17.07886251,-17.26702922,-17.43382287,-17.58295616,-17.71713934,-17.83844505,-18.04888218,-18.22486633,-18.37408557,-18.50211829,-18.61309895
-29.02314872,-29.10726585,-29.12181218,-29.12975522,-29.13427671,-29.13706669,-29.13896378,-29.14035994,-29.14143434,-29.14227347,-29.142926,-29.14379983,-29.14426927,-29.14450021,-29.1446066,-29.14465349
-29.08519653,-29.17621289,-29.1879167,-29.19303639,-29.19500222,-29.19564785,-29.19584001,-29.19592481,-29.19600767,-29.19610158,-29.19619293,-29.19631406,-29.19632888,-29.19627199,-29.19619084,-29.19611437
-29.10281282,-29.19964637,-29.21047438,-29.21493442,-29.21642225,-29.21673297,-29.21669698,-29.2166292,-29.21661039,-29.21663557,-29.21667907,-29.21673896,-29.21671487,-29.2166296,-29.21652716,-29.21643533
-29.11073783,-29.21072276,-29.2209708,-29.22495767,-29.22607159,-29.22610963,-29.22589644,-29.22572943,-29.22566648,-29.22568153,-29.22573308,-29.22582703,-29.225835,-29.22577237,-29.22568474,-29.22560259
-29.11477109,-29.21614483,-29.22601557,-29.22971285,-29.23061661,-29.23051876,-29.23023289,-29.23003981,-29.22998008,-29.23001363,-29.2300896,-29.23023129,-29.2302756,-29.23023796,-29.23016713,-29.2300963
-29.11746271,-29.21882407,-29.22850503,-29.23205638,-29.23284947,-29.23267659,-29.23234965,-29.23214249,-29.23208626,-29.23213248,-29.23222446,-29.23239668,-29.23246402,-29.23244236,-29.23238246,-29.2323191
-29.11964943,-29.22004472,-29.22965305,-29.23314566,-29.23388921,-29.23368044,-29.23333395,-29.23312132,-29.23306874,-29.23312301,-29.23322418,-29.23341262,-29.23349151,-29.23347772,-29.23342321,-29.23336356
-29.12179159,-29.22050018,-29.23010798,-29.23359641,-29.23432907,-29.23410835,-29.23375401,-29.23353884,-29.23348755,-29.23354486,-29.23364941,-29.23384341,-29.23392598,-29.23391467,-29.23386189,-29.23380346
-29.12413828,-29.22057785,-29.23022114,-29.23373302,-29.2344753,-29.23425609,-29.233901,-29.23368555,-29.23363474,-29.23369279,-29.23379791,-29.23399225,-29.23407463,-29.23406312,-29.23401021,-29.23395173
-29.12687676,-29.22049377,-29.23018464,-29.23373028,-29.23449126,-29.23428033,-29.23392839,-29.2337141,-29.2336636,-29.23372144,-29.23382596,-29.23401859,-29.23409935,-29.23408666,-29.23403296,-29.23397394
-29.13016881,-29.22036258,-29.23009855,-29.2336775,-29.23445874,-29.23425824,-29.23391106,-29.23369871,-29.23364874,-29.23370628,-29.23381007,-29.2340008,-29.2340799,-29.234066,-29.23401147,-29.23395188
-29.13418007,-29.22023943,-29.2300108,-29.23361711,-29.23441617,-29.23422559,-29.23388333,-29.23367316,-29.23362389,-29.23368133,-29.23378459,-29.23397392,-29.23405179,-29.234037,-29.23398185,-29.23392183
-29.13909586,-29.22014565,-29.22994058,-29.23356642,-29.2343791,-29.23419663,-29.23385863,-29.23365048,-29.23360197,-29.2336595,-29.2337625,-29.23395104,-29.2340282,-29.23401289,-29.23395737,-29.23389709
-29.14513441,-29.22008464,-29.22989223,-29.23353008,-29.23435202,-29.23417545,-29.23384074,-29.23363422,-29.23358641,-29.23364413,-29.23374708,-29.23393529,-29.23401214,-29.23399659,-29.2339409,-29.2338805
-29.15255856,-29.22005146,-29.22986328,-29.23350707,-29.2343345,-29.23416178,-29.23382934,-29.23362401,-29.23357676,-29.2336347,-29.23373771,-29.23392588,-29.23400266,-29.23398705,-29.23393131,-29.23387087
-29.16168777,-29.22003839,-29.22984887,-29.23349432,-29.23432439,-29.23415389,-29.23382286,-29.23361833,-29.23357148,-29.23362961,-29.23373271,-29.23392096,-29.23399779,-29.23398221,-29.23392648,-29.23386605
-29.17291145,-29.22003784,-29.22984402,-29.23348854,-29.23431936,-29.2341499,-29.23381964,-29.23361557,-29.23356897,-29.23362724,-29.23373043,-29.2339188,-29.23399571,-29.23398019,-29.2339245,-29.23386409
-29.18670439,-29.22004374,-29.22984463,-29.23348697,-29.23431743,-29.23414827,-29.23381835,-29.23361451,-29.23356805,-29.23362641,-29.23372966,-29.23391814,-29.23399512,-29.23397965,-29.233924,-29.23386361
-29.20364508,-29.22005183,-29.22984776,-29.23348759,-29.2343172,-29.23414791,-29.23381807,-29.23361431,-29.23356792,-29.23362632,-29.23372961,-29.23391816,-29.2339952,-29.23397977,-29.23392414,-29.23386377
-29.2244376,-29.22005955,-29.22985154,-29.23348911,-29.23431774,-29.23414815,-29.23381825,-29.23361449,-29.2335681,-29.23362652,-29.23372984,-29.23391842,-29.23399549,-29.23398009,-29.23392448,-29.23386412
-29.24993786,-29.22006566,-29.22985494,-29.23349077,-29.23431851,-29.23414857,-29.23381856,-29.23361476,-29.23356837,-29.23362679,-29.23373011,-29.23391871,-29.2339958,-29.2339804,-29.2339248,-29.23386445
-29.281185,-29.22006982,-29.22985754,-29.23349218,-29.23431924,-29.234149,-29.23381886,-29.23361502,-29.2335686,-29.23362701,-29.23373033,-29.23391894,-29.23399603,-29.23398064,-29.23392504,-29.23386469
-29.31943899,-29.22007219,-29.22985927,-29.23349322,-29.23431981,-29.23414933,-29.2338191,-29.23361521,-29.23356877,-29.23362717,-29.23373049,-29.23391909,-29.23399618,-29.23398079,-29.23392519,-29.23386484
