1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3
-8.014412606,-8.012458648,-8.006974478,-7.999609392,-7.991402584,-7.983016811,-7.974880225,-7.967273744,-7.960383678,-7.954328927,-7.949165411,-7.941300882,-7.93542429,-7.934538826,-7.974627656,-8.060269459
-8.014412608,-8.012458651,-8.006974483,-7.999609398,-7.991402585,-7.983016779,-7.974880068,-7.967273202,-7.960382114,-7.95432501,-7.949157069,-7.941293159,-7.935746901,-7.937525268,-7.981812863,-7.992864795
-8.01441261,-8.012458653,-8.006974485,-7.999609401,-7.991402582,-7.983016748,-7.974879936,-7.967272772,-7.960380917,-7.954322159,-7.949151608,-7.941303219,-7.936143524,-7.940355248,-7.982949467,-7.887428585
-8.01441261,-8.012458654,-8.006974487,-7.999609402,-7.991402578,-7.983016721,-7.974879831,-7.967272441,-7.960380034,-7.954320205,-7.949148529,-7.941326988,-7.936578327,-7.942724718,-7.976593395,-7.751969189
-8.014412611,-8.012458654,-8.006974488,-7.999609402,-7.991402574,-7.983016699,-7.97487975,-7.967272194,-7.960379409,-7.954318975,-7.949147328,-7.94136032,-7.93701506,-7.944352485,-7.962080706,-7.605937378
-8.014412611,-8.012458655,-8.006974488,-7.999609402,-7.99140257,-7.983016681,-7.974879688,-7.967272016,-7.960378991,-7.954318307,-7.949147534,-7.941399253,-7.937419704,-7.945014411,-7.939819072,-7.47700757
-8.014412611,-8.012458655,-8.006974488,-7.999609402,-7.991402567,-7.983016668,-7.974879643,-7.967271892,-7.96037873,-7.954318056,-7.949148721,-7.941440209,-7.937762685,-7.944567197,-7.911493125,-7.40157437
-8.014412611,-8.012458655,-8.006974488,-7.999609401,-7.991402564,-7.983016658,-7.974879611,-7.96727181,-7.960378586,-7.954318097,-7.949150528,-7.941480138,-7.938020795,-7.942971815,-7.880079513,-7.417400501
-8.014412611,-8.012458655,-8.006974488,-7.999609401,-7.991402562,-7.98301665,-7.974879589,-7.967271757,-7.960378525,-7.95431833,-7.949152657,-7.941516605,-7.93817849,-7.940305153,-7.849754403,-7.557918589
-8.014412611,-8.012458655,-8.006974488,-7.999609401,-7.991402561,-7.983016645,-7.974879573,-7.967271727,-7.96037852,-7.954318673,-7.949154878,-7.941547826,-7.938228666,-7.936763343,-7.825500413,-7.841549525
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.99140256,-7.983016641,-7.974879564,-7.967271712,-7.960378549,-7.954319067,-7.949157019,-7.941572666,-7.938172747,-7.932652092,-7.812593714,-8.261920108
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402559,-7.983016639,-7.974879558,-7.967271706,-7.960378598,-7.954319467,-7.949158963,-7.94159059,-7.938020202,-7.928365471,-7.815820812,-8.779079982
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402559,-7.983016637,-7.974879554,-7.967271707,-7.960378655,-7.954319844,-7.949160639,-7.941601596,-7.937787478,-7.924353313,-7.838655567,-9.313634804
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016636,-7.974879553,-7.967271711,-7.960378714,-7.95432018,-7.949162014,-7.941606123,-7.937496481,-7.921079419,-7.882355112,-9.749488796
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016636,-7.974879552,-7.967271718,-7.960378768,-7.954320464,-7.949163081,-7.941604952,-7.937172709,-7.918974158,-7.945220349,-9.943151556
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879552,-7.967271724,-7.960378817,-7.954320696,-7.949163856,-7.941599096,-7.936843187,-7.918385258,-8.022081338,-9.746887747
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879552,-7.96727173,-7.960378858,-7.954320875,-7.94916437,-7.941589703,-7.936534367,-7.919532243,-8.104216664,-9.039225859
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879553,-7.967271736,-7.960378891,-7.954321007,-7.949164661,-7.941577958,-7.936270132,-7.922469166,-8.179792515,-7.766246582
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879553,-7.967271741,-7.960378917,-7.954321099,-7.949164771,-7.941565009,-7.936070059,-7.927060981,-8.234915176,-5.982267827
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879554,-7.967271745,-7.960378936,-7.954321156,-7.949164742,-7.941551895,-7.935948054,-7.932977206,-8.255293217,-3.885666581
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879554,-7.967271748,-7.96037895,-7.954321187,-7.949164613,-7.941539502,-7.93591146,-7.939705914,-8.228406105,-1.835355031
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879555,-7.96727175,-7.960378959,-7.954321197,-7.949164419,-7.941528529,-7.935960679,-7.946588697,-8.145991051,-0.337683092
-8.014412611,-8.012458655,-8.006974488,-7.9996094,-7.991402558,-7.983016635,-7.974879555,-7.967271752,-7.960378965,-7.954321193,-7.949164191,-7.941519475,-7.936089336,-7.952875577,-8.006519819,0.00700611
