-75.72707731,-75.71671207,-75.71024769,-75.76399066,-75.9002751,-75.60431059,-75.5848098,-75.56840281,-75.55559831,-75.54666244,-75.54108227,-75.49850325,-74.60401722,-62.11381144,80.27121689,1419.929253
-75.7317546,-75.7241185,-75.67206047,-75.52914708,-75.25745205,-75.60419076,-75.58453003,-75.56787509,-75.55465842,-75.54511839,-75.54008376,-75.5718752,-75.59590324,-65.29744293,120.471969,1873.200087
-75.72690229,-75.7100914,-75.69056017,-75.76926866,-76.051524,-75.60445697,-75.5850076,-75.56868402,-75.55590303,-75.54659911,-75.53957678,-75.53070345,-77.2344557,-137.0810514,-1246.822291,-14917.03351
-75.73131313,-75.72957968,-75.69639059,-75.53689824,-75.084095,-75.60418197,-75.58437303,-75.56746491,-75.5538521,-75.5437341,-75.53730529,-75.48960283,-72.40638447,23.1085167,2011.148987,32140.89917
-75.72762504,-75.70623505,-75.66294798,-75.74608533,-76.24879955,-75.6046383,-75.58533889,-75.56931301,-75.55698237,-75.54826398,-75.54272044,-75.59547842,-77.50281925,-93.9279803,-113.5296016,-4167.368774
-75.73026063,-75.73156901,-75.7271325,-75.58289189,-74.87093667,-75.60408603,-75.58396637,-75.56643356,-75.55168649,-75.53957829,-75.529007,-75.46689229,-78.21646773,-342.6237549,-9421.283152,-190243.6349
-75.72866508,-75.70612321,-75.63060114,-75.67240734,-76.47052857,-75.6049165,-75.5860091,-75.57086556,-75.5601812,-75.55418984,-75.5530355,-75.54180568,-66.63765332,552.7387881,23994.02993,600067.4725
-75.72919369,-75.7296271,-75.75971178,,,,,,,,,,,,,
-75.7295404,-75.70984453,-75.59989866,,,,,,,,,,,,,
-75.72848941,-75.72420819,-75.78612912,,,,,,,,,,,,,
-75.72998811,-75.71647388,-75.58055166,,,,,,,,,,,,,
-75.72827474,-75.71672163,-75.7952907,,,,,,,,,,,,,
-75.72997986,-75.72419639,-75.584736,,,,,,,,,,,,,
-75.72846866,-75.7092902,-75.7745707,,,,,,,,,,,,,
-75.72965833,-75.73070082,-75.62477354,,,,,,,,,,,,,
-75.72887286,-75.70424744,-75.7129806,,,,,,,,,,,,,
-75.72923673,-75.73378522,-75.70911275,,,,,,,,,,,,,
-75.72927343,-75.70347677,-75.60601543,,,,,,,,,,,,,
-75.72890342,-75.73203704,-75.83678744,,,,,,,,,,,,,
-75.72951951,-75.70776596,-75.4616856,,,,,,,,,,,,,
-75.72876148,-75.72539378,-75.99122494,,,,,,,,,,,,,
-75.72955935,-75.71638336,-75.30643126,,,,,,,,,,,,,
-75.72881449,-75.71538334,-76.13517819,,,,,,,,,,,,,
-75.72943228,-75.72705697,-75.18866376,,,,,,,,,,,,,
-75.72899146,-75.70490078,-76.20949408,,,,,,,,,,,,,
-75.72923049,-75.73644737,-75.17683843,,,,,,,,,,,,,
-75.72919229,-75.69749686,-76.1390694,,,,,,,,,,,,,
-75.72905128,-75.74106424,-75.34864733,,,,,,,,,,,,,
-75.72933266,-75.69630849,-75.84920035,,,,,,,,,,,,,
-75.72895928,-75.73841744,-75.76867093,,,,,,,,,,,,,
-75.72937199,-75.70291071,-75.29403251,,,,,,,,,,,,,
-75.72896989,-75.72806732,-76.45420427,,,,,,,,,,,,,
-75.72931851,-75.7164605,-74.49546758,,,,,,,,,,,,,
-75.72905503,-75.7121954,-77.33334417,,,,,,,,,,,,,
-75.72921467,-75.73348947,-73.58551599,,,,,,,,,,,,,
