,0,1,2,3,4,5,6,7,8,9
0,-75.70209899956264,-75.66440695813988,-75.73936232429773,-75.69694666103517,-75.74389435805351,-75.71081119811333,-75.73608514034485,-75.71865545388673,-75.73661280573585,-75.72164209159448
1,-75.6694010840713,-75.6880044449996,-75.71317330466734,-75.71758105428036,-75.72379827736445,-75.72511731236396,-75.72678743443514,-75.72868887755092,-75.72898459513934,-75.73003268103572
2,-75.68668627352133,-75.75728196185325,-75.7213418865323,-75.69514929129646,-75.72595117700209,-75.72235230613573,-75.72849543306725,-75.73002644877482,-75.72817937238462,-75.7292317566874
3,-75.71265227650969,-75.72131264240618,-75.72859546041552,-75.72862851829318,-75.7323228397384,-75.73033118777742,-75.72908204059914,-75.72857765436841,-75.72912502023821,-75.7290644229613
4,-75.71709942460915,-75.71092572387283,-75.727187126152,-75.72286557527548,-75.73413565946656,-75.73027381199431,-75.73054126205069,-75.73088002780237,-75.72937673755887,-75.72980530354631
5,-75.72327204667215,-75.72517657564109,-75.72541443267696,-75.73060024520174,-75.74969386849077,-75.69589816946007,-75.72843983496097,-75.72823082604386,-75.7291799938359,-75.72946956987556
6,-75.72452063798654,-75.72082846921651,-75.74831104398274,-75.72820826219085,-75.6955413347202,-75.7527394392251,-75.72824930081012,-75.72839897870465,-75.73195244655749,-75.7294085360905
7,-75.72727826323421,-75.72761967915388,-75.7298593928974,-75.72925755707269,-75.72848543956843,-75.72804844126456,-75.72951421646826,-75.72891964530295,-75.72908273651936,-75.72934791343418
8,-75.72756568902162,-75.7271544946286,-75.73117429282246,-75.72858950176011,-75.72786059194243,-75.72832464583165,-75.73003346015321,-75.7293778995507,-75.72944169852126,-75.72927802416291
9,-75.72899473658107,-75.72868077616525,-75.72960958364723,-75.72955703000652,-75.72928220312919,-75.72895142294321,-75.72928536835691,-75.72940254679179,-75.7294824466203,-75.72905940820257
