,0,1,2,3,4,5,6,7,8,9
0,-75.50676456132396,-75.44730928367888,-75.53351614608124,-75.51091833362253,-75.52463266521083,-75.54029867205574,-75.52891916644145,-75.54620280740579,-75.53806941893232,-75.53770282031677
1,-75.45752218550892,-75.48022032902216,-75.51604343687704,-75.51899533870582,-75.52516551578275,-75.5352966278049,-75.53369712240223,-75.54029115063871,-75.5432310099677,-75.54405250526703
2,-75.4787672429182,-75.49692007037827,-75.52031098049967,-75.51307907289662,-75.52708471515898,-75.53402568501708,-75.53095296542793,-75.53662271532329,-75.54087288613839,-75.53201029550851
3,-75.51550228535454,-75.51943123616968,-75.52980409568686,-75.545499670327,-75.54404740173908,-75.50620344994182,-75.53627600573742,-75.5441656288697,-75.54489201595914,-75.54271817347102
4,-75.51812327883046,-75.51364481442764,-75.50219539063916,-75.53960974246554,-75.51608104206716,-75.53485638785521,-75.53452775504374,-75.54003529108215,-75.53719357398832,-75.54224096737902
5,-75.50026019899698,-75.5244322699072,-75.5641904667882,-75.49734754973446,-75.54597489323474,-75.53904449520371,-75.52240322737416,-75.53989884526612,-75.5420749765919,-75.5417760916581
6,-75.5316510185451,-75.53398911737108,-75.53724135694972,-75.54032386388569,-75.53679220178644,-75.53212002147694,-75.5344067419552,-75.53787546443499,-75.53987048833422,-75.53933430307453
7,-75.53310497925617,-75.52932768888535,-75.53669984674166,-75.54443715923722,-75.52834364772616,-75.5341373489657,-75.5358745961914,-75.53734855107253,-75.54004524328025,-75.5397903709953
8,-75.53934862026367,-75.5377802132505,-75.53978675105414,-75.53962315066246,-75.54169819734278,-75.5375391607998,-75.53712240250316,-75.53689202092745,-75.54005209571173,-75.53998174571494
9,-75.5393385899807,-75.53877338293204,-75.54713611146879,-75.54216478456446,-75.54015911563691,-75.53870936956973,-75.53891204620027,-75.53982627363509,-75.5397139473659,-75.5395974348604
