,0,1,2,3,4,5,6,7,8,9
0,-75.50668277486295,-75.47259064447503,-75.53920634806913,-75.52289398742145,-75.53647754327291,-75.54168483293408,-75.5397375268157,-75.54685401863391,-75.5463959735506,-75.54161490540524
1,-75.47654632899959,-75.49379816922647,-75.52643276904764,-75.52990898474755,-75.55158341291175,-75.5403831824836,-75.5434498913066,-75.54490442867203,-75.5373224446595,-75.54541274582138
2,-75.49196327590842,-75.53500269766636,-75.53294240913402,-75.52709010884917,-75.53882533044667,-75.54237496331122,-75.53871874880936,-75.54667018962499,-75.54368313599812,-75.54869906520258
3,-75.52588547480057,-75.53240603183563,-75.54417914299289,-75.53572369411715,-75.53927747637019,-75.54676159197355,-75.5451915950441,-75.54247747664746,-75.55043485730747,-75.54381097537346
4,-75.52905543071982,-75.52499425094909,-75.54072230172478,-75.53998916440923,-75.5398805765658,-75.54707696092537,-75.53773980510617,-75.54586243873764,-75.54053627927769,-75.54808829861283
5,-75.56053577912813,-75.53639279128112,-75.54923360074017,-75.53752167869456,-75.54581411485898,-75.54255761743313,-75.53972120866874,-75.54342913327686,-75.54664027871826,-75.53916733211643
6,-75.53928993731229,-75.54194079286337,-75.54382167637684,-75.54250949557583,-75.54147141978068,-75.54029021867879,-75.54161738235659,-75.54437265163604,-75.54541063321264,-75.54636624541425
7,-75.54026868890519,-75.52881133894026,-75.54665353641262,-75.542262618437,-75.540127135041,-75.54115382022353,-75.54170863053778,-75.54565046050884,-75.54539491336529,-75.54583580051998
8,-75.54419879821975,-75.54471485580846,-75.54799061188712,-75.54547734620506,-75.5464209741101,-75.54403847771654,-75.53049599340588,-75.53845172136232,-75.54551334991721,-75.54594835697375
9,-75.54440062045714,-75.54401301423837,-75.54775889617129,-75.54612123783296,-75.54555598813515,-75.54482773515348,-75.54526135166748,-75.54408684096965,-75.54566809762713,-75.54582630820697
