,0,1,2,3,4,5,6,7,8,9
0,2.644437661013764e-08,2.619433243298804e-08,3.445329183559241e-08,3.548959289862092e-08,1.353802360881673e-06,1.3607771762735865e-06,3.6841449713165275e-06,6.702957762172446e-07,1.949326531303086e-06,2.0068166644891203e-07
1,2.620124362650222e-08,2.6440504860862288e-08,2.525177625052437e-08,0.0001081607257020778,8.890358316193669e-07,1.4303835484952288e-06,1.0211548300276263e-06,3.825541242008512e-06,2.8437045074269918e-06,2.3321345430519152e-07
2,5.3580139462532355e-08,0.00020110917891713598,0.0009903082239617333,0.0004979497885386763,8.741833298131496e-06,9.024760771580986e-06,4.2093324594816295e-06,6.53019488083828e-06,2.1201156044980962e-05,0.001034221757166165
3,3.3164478332136076e-08,0.0016155207882349032,0.000266477547270938,4.343962807751246e-08,6.251961412547018e-08,1.687280840067648e-08,9.524946875671958e-07,1.1035889984982892e-08,1.08935775244845e-06,1.9481979018319144e-09
4,2.4402296844527882e-05,8.783898431374837e-05,5.433613709334871e-08,6.276246698178056e-05,1.287658913285035e-08,6.7563037439016815e-09,3.441977564872607e-07,1.7194625669979583e-07,1.9254000986312068e-07,7.641404685771673e-07
5,7.751458089738953e-09,1.376969154875951e-05,1.2443485814809445e-08,1.3506338628131546e-08,7.537195023790471e-09,3.1016258191129964e-05,1.5189943141689726e-07,2.0121385680625355e-07,1.7101608421572832e-07,1.153057745932133e-06
6,7.40130772669545e-07,8.815640697434901e-06,3.4098736399767755e-07,6.823436211130136e-09,1.0514576004538867e-05,5.038993450057205e-06,1.704335984257393e-07,1.502958796034009e-07,1.9092858536851054e-05,4.470466679739635e-07
7,3.908026655237429e-08,4.9984979771260964e-08,5.125387124907247e-08,1.85391950477756e-07,1.8719840487127102e-07,1.9436117175671897e-07,2.345223162172666e-07,8.476106374673526e-09,4.943018316767167e-08,2.2030552424001648e-08
8,5.33065097835044e-08,4.8612569300457e-08,5.108768988092353e-08,1.8775601141467506e-07,4.0245536073180155e-07,1.871260574402736e-07,1.2738032203380464e-06,2.4578539307069686e-09,3.3860294013335655e-08,5.141094541717076e-07
9,4.839589991153777e-08,9.792221070001285e-08,2.961738191904848e-08,1.9690232574878352e-07,1.8759883865738982e-07,2.2843342304686804e-07,7.755350091139749e-08,3.537677463329132e-08,7.472408227386206e-09,1.3912810529630214e-07
