,0,1,2,3,4,5,6,7,8,9
0,2.6392374918393722e-08,2.6177887766938145e-08,3.116883589264095e-08,3.113305389347825e-08,6.711100551782894e-07,3.300542882235394e-08,1.2584574449192587e-06,2.8615694199834976e-07,5.721041276274264e-07,3.374819343227988e-09
1,2.6183467714466484e-08,2.6387259691033112e-08,3.1090807877439536e-08,1.8837339895371678e-07,6.315748278274422e-08,5.081310985297939e-07,1.3399943696867922e-06,1.3154126463632565e-06,6.298804606785779e-07,6.683415563202288e-07
2,6.068792623438153e-07,2.4424997889127553e-05,7.447412957617416e-05,1.9366662527886547e-05,6.894875198781847e-06,5.119236298867236e-05,4.090524612365698e-07,6.06863949315084e-07,1.3255632609343593e-06,1.082365940874297e-06
3,3.1738256726042673e-08,6.950673490280224e-05,5.663674414790876e-06,1.2971613327895736e-09,1.9253678630093418e-05,1.1571527664955283e-06,9.090202439665518e-07,8.442083299087244e-08,1.390948483503962e-06,5.58824936547353e-07
4,6.034388718489936e-06,2.3595740088921957e-05,1.1680622806646204e-07,4.948977007757094e-06,1.2397322450397041e-05,4.3747723420776855e-08,1.213967988183658e-07,8.133386633884642e-08,5.924363785098665e-07,3.766447724192289e-07
5,2.580593560559284e-08,2.793102623854793e-06,6.508819623718409e-06,1.213600220765629e-06,9.250920055177154e-08,1.3119361992713468e-07,9.28325026882987e-08,1.2163113994538132e-07,1.4347356085409046e-06,4.4287092168626345e-07
6,2.3905458861571416e-08,3.5247919001335504e-05,1.4850092497908918e-06,1.4005331900909492e-09,1.1809016227361734e-07,9.067742468005235e-07,1.2422214825881733e-06,1.0466206390447041e-06,7.895891644788287e-07,7.24688713780834e-07
7,4.15401055101159e-09,1.1985913062062536e-06,1.2942145701799745e-06,4.8975614066310534e-08,5.594749925244991e-08,5.214885306379642e-07,7.611964321085907e-07,1.2480481927923393e-06,1.277840709690281e-06,4.7346204659631666e-07
8,1.2985549242882158e-09,3.339421965620204e-07,2.6102044614617625e-07,5.590448881072482e-08,4.88496610568951e-08,1.416595765135753e-06,9.661777227165658e-07,1.4358689952587156e-06,1.0901563798439921e-06,1.7433868546392652e-09
9,3.76434068448785e-09,9.986003803486194e-09,6.058012225814303e-09,1.7547046768628385e-07,3.1079005359871664e-08,9.734948164376398e-07,1.1421702169977068e-06,9.733686283652787e-07,5.65914108513932e-07,2.155394938180245e-07
