,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,7.004556050024184e-09,1.0681468676080382e-08,4.2729842645355324e-08,3.1222483798387657e-07,4.206299735187713e-07,5.9075459425628196e-05,0.000140536037942951,5.246754291476918e-06,4.1401265278295796e-06,6.123172219558163e-09,2.699946681004417e-08,2.678447785450867e-07,2.4210392721076904e-07,2.4710587218323594e-07,2.2154494708676752e-07,3.252417286603304e-07,1.7559345444340124e-06,5.958047797349764e-06,2.7153512274225022e-05,2.5612999330348885e-06,7.391011838109307e-06,7.50415295849312e-10,6.964870169488179e-08,6.580450377746465e-08
1,0.004460277290025516,0.0012241630772713563,0.0020374042826105665,0.00019309912475762303,6.550380991754423e-05,1.178180570349241e-05,1.3750733206308041e-05,1.0235395134117198e-05,0.0003127946305099272,3.4631763963488985e-07,3.12557795626677e-07,2.0250008221892355e-07,2.4718859321142065e-07,2.402227810498413e-07,8.237697628032947e-06,4.487475536052443e-05,7.985378637442864e-06,2.1761723612456763e-05,9.644646969064752e-06,6.832926597866162e-06,1.1752952779886527e-06,1.2008935333756925e-07,3.1735254820021143e-07,1.1963086246777905e-07
2,0.0005372600734396826,0.005510292916454773,6.32849270821613e-08,1.3450655290299238e-07,9.85049435261716e-09,6.49123013309066e-08,2.9884106353961215e-06,3.6233358358117584e-07,3.825564377572828e-10,1.1526644705782898e-08,1.1643002565960258e-08,1.5732066868667793e-07,1.6365402976680666e-07,2.948053676732343e-07,2.50868941889257e-09,4.120826280848303e-08,8.303910588092333e-08,1.1177063359739796e-07,3.367838108906681e-09,7.21581933580766e-08,5.549147923508197e-08,2.8557501646949964e-07,2.7630190331148877e-07,3.286736457659621e-10
3,6.163770879297203e-05,6.294267771345032e-08,6.289431247401105e-08,3.388506114804582e-08,1.8294843684429907e-07,7.116957885600073e-05,3.5410002752200853e-07,1.250067913832547e-08,7.311226736528287e-08,1.1665047797712949e-08,3.947227219178173e-07,5.993140312909873e-07,2.624024411090886e-07,9.902683828499903e-08,4.228849878273877e-06,1.1859745210831909e-07,1.5494996494063302e-07,8.801316296613927e-08,4.818539872585175e-08,5.821898014194023e-08,6.92695635208568e-08,2.7650517169926046e-07,2.8501305573658774e-07,3.650912568453293e-07
4,0.00021449820325258884,1.3254264976469374e-07,3.2967804139525e-08,4.341307401389827e-05,1.726375766608612e-05,3.482141355704016e-06,4.881026143266354e-07,2.801923297823805e-06,7.827602756194096e-05,7.06773491951563e-09,6.030276757940101e-07,6.437257061475533e-09,4.237439174485258e-09,8.073719298845965e-09,1.1010997875774e-08,1.4594841468010332e-07,1.1994651523733924e-07,6.806328450401726e-08,5.4277997159512577e-08,4.5876436897564736e-08,1.3614034699571675e-07,3.3147964665647276e-10,3.871016850682583e-07,3.8096214433366e-07
5,0.00010076603090780623,1.0778012015565325e-08,2.3553618997735362e-07,5.592008022858863e-06,1.379573342531466e-07,3.5842292336399893e-07,4.0642916842694777e-10,5.263429590302747e-10,5.330229250044171e-10,1.5305622319485525e-09,2.2190283754216754e-09,4.448023876980371e-09,5.3658829756765976e-09,1.2801286765403444e-08,7.72621315435826e-09,3.1925182225976255e-08,2.6101270759589716e-08,5.81321785215749e-08,6.303198954760677e-08,1.3869863459110783e-07,1.0904190137865294e-07,2.8622212471083355e-07,3.803486378894114e-07,3.8671219141896357e-07
6,6.956348848063953e-07,1.1556879030007823e-07,2.2903158463094542e-05,3.983442688593186e-06,3.5533736451341994e-07,3.706077670506333e-07,4.928931458203074e-10,5.332531908431538e-10,5.262207881252649e-10,3.0098662167978864e-09,2.529654743455012e-07,8.848933656332132e-09,7.825109840098321e-07,5.1216783704018245e-09,3.785518956078704e-07,2.716884828633017e-08,3.118962587343472e-08,7.100198021951941e-08,5.0832627932473465e-08,1.1128968341564844e-07,1.304439452264942e-07,3.3897809331662737e-10,6.219280344055278e-07,3.479137221780405e-10
7,3.2325932508570077e-07,3.466009824190676e-07,1.2605764829166992e-07,9.534129244791106e-08,4.529655436278528e-10,5.076444756361307e-10,5.22872458801745e-10,4.886111867852872e-10,4.4608510876287255e-06,4.6061849381524247e-10,1.364600828368797e-07,1.608125688479402e-08,7.623784482151932e-09,8.185112143621609e-07,1.1841685644152413e-08,6.695675334545951e-08,3.9091404602231705e-07,1.8024468285409855e-07,9.491659440641342e-07,4.3532036630579527e-07,2.8213464275950173e-07,1.0519028578140788e-09,4.6264691816207104e-10,5.070495073412743e-10
8,1.1157697290932949e-07,1.8773248337710765e-07,9.38191169974094e-08,1.2230212123177621e-07,5.200923478110745e-10,5.273356700854216e-10,5.066226398509361e-10,3.056878879261366e-09,9.754858849472228e-09,1.0011576557131908e-07,5.544963186054531e-10,1.1254088851958978e-08,1.0645588760721116e-07,5.155042870200378e-08,3.800549316245835e-07,8.969640674649781e-07,5.841792933836132e-07,3.8950915932751727e-10,3.5987484281463367e-07,1.5016296469313529e-09,2.3055748954448063e-07,3.36856642664218e-10,6.112937652469623e-08,6.239831016330299e-07
9,1.1835683691088496e-07,1.215713741798297e-07,1.68768149376598e-07,3.0403162682380744e-07,5.268481256408403e-10,5.199525512227761e-10,1.39576648905404e-07,9.932596695685713e-09,3.990720962576688e-07,2.150294668993292e-08,1.1835338946814813e-09,1.1234393915134447e-07,7.68794774903974e-08,1.1437086043682832e-07,4.261386434655392e-09,5.753077871872847e-07,3.891384423582167e-07,1.1976852806085199e-09,2.3877021604334914e-07,3.925577729546603e-07,2.81261414158962e-08,3.8020508321872264e-08,3.6224910360260765e-07,1.2049222419818761e-07
