,0,1,2,3,4,5,6,7,8,9
0,-7.929163301381124,-7.936877745032653,-7.941226166109162,-7.9439443770188,-7.946085161305335,-7.946880292987836,-7.947951732464275,-7.950104799034916,-7.9484212029665,-7.9475792947068165
1,-7.942228726850085,-7.955148314465911,-7.944463918778134,-7.945172043717987,-7.949707905577699,-7.945407837582127,-7.951725294139692,-7.950009758118402,-7.949868667367387,-7.949546313816906
2,-7.965846825296229,-7.946011026300975,-7.932207471707663,-7.9431265631954755,-7.947744625810047,-7.949106715353078,-7.949918819475382,-7.947420427743732,-7.949506346117923,-7.948347113610435
3,-7.94791710859877,-7.945970105356719,-7.953433415707448,-7.942824722515519,-7.946740917580362,-7.947523840808574,-7.9495480404851655,-7.949118445465236,-7.94969731203624,-7.949112238548463
4,-7.957295576241532,-7.953020448172863,-7.942688820751522,-7.941308607187909,-7.949328868436148,-7.94791197189212,-7.9497240445982404,-7.9487980405564596,-7.948546933983822,-7.947548715266533
5,-7.9474977327222405,-7.948424545882948,-7.946648171657754,-7.948656184684227,-7.947369378878911,-7.949680063892602,-7.949244599397632,-7.950079431166321,-7.950224671680435,-7.948714417680399
6,-7.948545687373702,-7.926880125965796,-7.947368102345274,-7.947824889995176,-7.948784010903914,-7.945905568037777,-7.9486359093808545,-7.948786386247024,-7.949271325149512,-7.949295963297955
7,-7.9483674749632485,-7.9491243264494,-7.948280850634223,-7.948973052692557,-7.948847840411231,-7.948599688937566,-7.948834781114132,-7.948460605014781,-7.949155065028891,-7.949419372982283
8,-7.948407081003446,-7.947787157168832,-7.948568487863337,-7.948887945914984,-7.948122121549438,-7.948760358204757,-7.9482548266624935,-7.949031208533091,-7.94903367067395,-7.949116426244965
9,-7.949855463878389,-7.949125585735304,-7.94897639011183,-7.94922845432695,-7.949047299809131,-7.949098757885941,-7.9491942424350555,-7.949630906528576,-7.949352415055396,-7.949124239124439
