,0,1,2,3,4,5,6,7,8,9
0,-7.895525021114859,-7.905642981436646,-7.916499243098963,-7.924033541962389,-7.930358375599389,-7.9415151158418835,-7.944917051468689,-7.934982574599,-7.907406392327461,-7.941294687776812
1,-7.9148897150246,-7.9083030433850725,-7.918804982279328,-7.841918449093489,-7.905732838189996,-7.922205416121564,-7.9263760065729,-7.949763858322348,-7.934606938821521,-7.926525739107431
2,-7.87745341493353,-7.931796926619169,-7.925408848897312,-7.920130485876436,-7.951204291650722,-7.9448083492776576,-7.949487200270891,-7.943906039906187,-7.936495325070784,-7.9162400149713905
3,-7.927223991361417,-7.927798766132911,-7.9411311857972,-7.916121211969821,-7.933345892213585,-7.9335849054568275,-7.933789447007714,-7.937484699879778,-7.9335475312293,-7.938516663471014
4,-7.918017651131592,-7.935114301552467,-7.915934601761008,-7.922330624226968,-7.933590163624813,-7.933336820041603,-7.940586113402733,-7.935446147642139,-7.9403638878304195,-7.935535824860381
5,-7.95795359205255,-7.917331958497723,-7.932105812858406,-7.932944342065253,-7.948752070019632,-7.938877780785701,-7.94301462787861,-7.9394795884547005,-7.937756455292276,-7.939185284686444
6,-7.91748878607958,-7.921687224129284,-7.932863030523328,-7.9319712741340584,-7.943200753665581,-7.929162532338983,-7.940953869462641,-7.931359569926373,-7.937353346389145,-7.937584731988382
7,-7.9349011260189375,-7.9421410861992925,-7.938413389858595,-7.93899061148757,-7.941031918155232,-7.9404444782343635,-7.938377842529744,-7.939031172642659,-7.939920438010191,-7.93951767395325
8,-7.945905563912396,-7.942088591325825,-7.9388941875606855,-7.938208884692516,-7.942035477883063,-7.890313270992288,-7.938938818173335,-7.943178336672138,-7.939618928857682,-7.938200258087035
9,-7.943827556363158,-7.942664060552153,-7.940425803711503,-7.940331104488591,-7.940365006880061,-7.939860192321467,-7.939550755693223,-7.939504285610829,-7.939410709984136,-7.93873047427329
