,0,1,2,3,4
0,-8.016416244819604,-8.023808936946295,-8.025562350023334,-8.025993378111076,-8.026100043314129
1,-8.026929587352695,-8.026454802760323,-8.026201870627334,-8.026150741322978,-8.026140465120008
2,-8.026476526413004,-8.025694355783653,-8.02611801430807,-8.026137042322787,-8.026142652086339
3,-8.026203802959918,-8.026117445992977,-8.026146907476582,-8.026161814985006,-8.026150069780645
4,-8.026144749017144,-8.026136891808184,-8.026163386133746,-8.026150830162765,-8.026152168020767
