,0,1
0,-36.70582331,-30.24691617
1,-49.08915643,0
2,-49.19341815,-0.098827491
3,-49.21344329,-0.076321732
4,-48.8675537,-0.057241206
5,-49.19989605,0
6,-49.20752163,-9.88E-03
7,-49.14861463,5.64E-16
8,-49.16129024,0
9,-50.37758315,0.367209939
10,-49.22627188,0
11,-49.20400293,7.89E-16
12,-50.0348573,-5.38E-15
13,-49.13122526,6.55E-16
14,-49.114397,0
15,-49.13543087,4.51E-16
16,-49.27273157,1.14E-15
17,-51.58858546,2.80E-16
18,-49.38896142,-3.63E-15
19,-49.33265943,6.34E-16
