,0,1
0,-20.55145078,-18.25145695
1,-29.19670215,0
2,-29.23227582,-0.030130401
3,-29.23780787,-0.008221259
4,-29.23579613,-0.000256597
5,-29.23383159,0
6,-29.2338153,0
7,-29.2338401,0
8,-29.23383971,0
9,-29.23382963,0
10,-29.23375447,0
11,-29.23370692,1.60E-06
12,-29.23372642,6.23E-16
13,-29.23372862,8.30E-16
14,-29.23372914,2.27E-17
15,-29.23372863,6.50E-16
,,
,,
,,
,,
