,0,1
0,-17.92616354,-18.43588668
1,-29.19622551,0
2,-29.2342876,-0.028190405
3,-29.23846176,-0.009537067
4,-29.23412794,0
5,-29.23520306,-2.43E-05
6,-29.23440535,0
7,-29.23433354,0
8,-29.23426481,0
9,-29.22764882,-0.008790397
10,-29.23415029,0
11,-29.23414325,0
12,-29.2341431,0
13,-29.23414354,0
14,-29.23414604,2.16E-16
15,-29.23414937,0
16,-29.23413829,5.08E-16
17,-29.23415258,6.84E-17
18,-29.23458691,1.67E-15
19,-29.23412788,6.57E-16
