,0,1,2,3,4,5,6,7,8
0,-4.933560727,-6.21301126177491,-5.36395560788305,-4.273084255773398,-5.434469933962814,-9.174133127652812,-5.455221183301042,-7.305883878577932,-5.463886320215365
1,-7.939151894,-7.972394150129829,-7.978460308747523,-7.98078413406201,-7.9818264618287795,-7.982389482492102,-7.982654577708944,-7.98283682667125,-7.983053742500991
2,-7.97184867,-7.980699107489578,-7.9836718168215475,-7.983283881807087,-7.982890755791852,-7.982757560412651,-7.982916934824145,-7.983084502839834,-7.982962842399167
3,-7.978157986,-7.986443620131314,-7.983059809690122,-7.982404879574011,-7.983480067084204,-7.9828518474011485,-7.9825962916067486,-7.982932532833039,-7.982944349777773
4,-7.980560010000002,-7.982979094279906,-7.982481661234263,-7.983607785809885,-7.982278324253357,-7.98266883835513,-7.98276031815825,-7.982947125898929,-7.982930328265541
5,-7.981635916000003,-7.983117726897081,-7.982972698111136,-7.982159225415129,-7.982712862827531,-7.982981503982817,-7.982772897861724,-7.982915747971068,-7.982930659003236
6,-7.982194561999994,-7.983492376332702,-7.982808447040034,-7.982661901607947,-7.983126525847423,-7.982890822489925,-7.982848524381698,-7.983010645222904,-7.982925384829804
7,-7.982507632999961,-7.982931274406753,-7.9826124571041746,-7.982744655582099,-7.982906929769449,-7.983486928492223,-7.982985718392237,-7.982943632626576,-7.982964926327953
8,-7.982695090999904,-7.981999330895782,-7.982887444478749,-7.982918957197647,-7.982980601480557,-7.982979561047773,-7.982940636094167,-7.982983791452923,-7.982943603174483
