,0
0,-4.391217758680116
1,-2.848322222993638e-20
2,-0.0034904624931349788
3,0.0
4,-0.013255969456540532
5,0.0
6,-0.01585611269063764
7,0.012011583654534455
8,-0.008244052079968266
9,-0.005084226624439605
