,0,1,2,3,4
0,2.222746799599828e-09,4.113312490587612e-09,2.4588573310779793e-07,5.008077203161321e-05,0.0005388640692389757
1,0.0004692284403544633,0.0006867323405792547,0.003266986029002439,0.0030852586944529747,0.00010818026820302862
2,0.004638328779627443,0.0012089005048343537,0.003286320311880253,0.0018666901094519517,0.006145749718131199
3,0.003999794892498798,0.0017354117411496617,0.0009484914870032668,3.6951742438871794e-09,9.84737936534242e-08
4,0.0011758502915988345,0.0010005380766759941,7.413074132301377e-08,0.0001851654866449337,3.408595312790926e-08
