,0,1
0,-51.89379687,-62.53407152
1,-100.1286517,0
2,-100.126821,0
3,-100.1366512,0
4,-100.1364161,0
5,-100.1381846,0
6,-100.1379152,2.00E-15
7,-100.1385379,-4.07E-24
8,-100.1382823,2.30E-15
9,-100.1387802,-1.28E-12
10,-100.138361,6.20E-16
11,-98.3450321,-1.450087813
12,-100.1383732,0
13,-100.1383734,-1.04E-15
14,-100.13837,0
15,-100.1383712,-4.12E-15
16,-100.1383577,0
17,-100.1383704,-5.66E-15
18,-100.1392634,0
19,-100.1383228,-2.62E-15
