,0,1
0,-53.83362321,-62.71908838
1,-100.0372967,0
2,-100.0353583,0
3,-100.0557355,0
4,-100.0571955,-1.45E-19
5,-100.0616349,0
6,-100.0623017,-1.10E-24
7,-100.063373,0
8,-100.063208,0
9,-100.0632062,0
10,-100.0628722,0
11,-100.0626613,-3.63E-15
12,-100.0626472,-1.39E-14
13,-100.0624078,7.04E-16
14,-100.0623257,1.53E-15
15,-100.0623675,8.09E-16
16,-100.0623502,-7.69E-15
17,-100.062441,9.09E-16
18,-99.91820963,-4.72E-15
19,-100.0624598,2.44E-15
