,0,1,2,3,4,5,6,7,8,9
0,-75.703846095115,-74.90862545635028,-75.99420382319023,-76.26707466874979,-73.64625227664878,-75.21758100587883,-80.81628968672798,-34.448003854937035,-53.676875663448996,-238.88830285582787
1,-75.32397799316229,-75.35518012278295,-76.36800076716025,-76.00991136568736,-74.79466553954306,-72.44370298251123,-76.35548214500521,-75.1719075082928,-76.32365115294377,-74.43415824038331
2,-75.35505706462419,-75.32048486810476,-75.46277032533078,-75.48876854134608,-75.5831301352872,-75.56392783726727,-75.600600481257,-75.74738000632416,-75.58473574997035,-75.5299413049393
3,-76.68624092292751,-75.46072321775264,-75.49573950154065,-75.45519516459521,-75.56684517304899,-75.57648026371918,-75.55468691210056,-75.6582822316208,-75.51041378191488,-75.5785607809615
4,-75.88222087152097,-75.48811684505891,-75.45205447260372,-75.71592338651735,-75.59676344457417,-75.56219597308343,-75.58430912913634,-75.62210191564539,-75.63569635156918,-75.62818306392712
5,-75.05362861001406,-75.57651457521382,-75.56795138893845,-75.59611169831781,-75.67435776179916,-75.80351437468849,-75.65099102984544,-75.67348913346741,-75.63066300759564,-75.63738737756745
6,-78.18700378793746,-75.56720176008231,-75.57416572284805,-75.56393377648973,-75.80174817611811,-75.70504080098459,-75.66614228393419,-75.65280161739162,-75.59308601318122,-75.60679146522412
7,-80.96734949756761,-75.59452476614601,-75.56172964834475,-75.57804593802894,-75.65239521712688,-75.66585961973661,-75.72584276156122,-75.75407358699476,-75.60893445676693,-75.59512312358807
8,-70.13960941139649,-75.75343218831064,-75.64968379204358,-75.62148179642269,-75.67087119502871,-75.65382896824522,-75.75401081813361,-75.72324536797005,-75.19514485814487,-73.90950020495919
9,-93.27192957604096,-75.46965268552083,-75.5804806907326,-75.63418372589588,-75.63054975908548,-75.58467933193543,-75.61083941466629,-75.17601921851653,-74.42646287243157,-75.14875482471675
