,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-7.979926567805398,-7.987568248200123,-7.990370217823922,-7.991624793501475,-7.99229585390402,-7.992681783379792,-7.99292109720298,-7.993073732547747,-7.993173792605981,-7.993239757185297,-7.993283596533149,-7.993312590549718,-7.993331761007915,-7.993344279182953,-7.9933523948694,-7.993357542223853,-7.9933607487386515,-7.993362670272715,-7.993363774563444,-7.99336435694672,-7.993364623032424,-7.993364702407381,-7.993364680290918,-7.993364606955853
1,-7.989650492895817,-7.991979190166681,-7.992646042090626,-7.993064195384396,-7.993206108593085,-7.993310032993551,-7.993343708969845,-7.993363263582359,-7.993368077478547,-7.993369932650976,-7.993369593620881,-7.993368902012764,-7.99336801851327,-7.9933672330559915,-7.993366544363969,-7.9933660008158105,-7.993365567874581,-7.993365255114518,-7.993365011174431,-7.993364845744161,-7.993364736251698,-7.993364685106542,-7.993364711978854,-7.993364961091914
2,-7.991956180345596,-7.992750278911908,-7.993397195812736,-7.993251117352937,-7.993478260943646,-7.993356192299899,-7.993385707585364,-7.993369511748027,-7.993371049700822,-7.9933696453724306,-7.993370253550374,-7.993371915864269,-7.9933592234897475,-7.993359843083773,-7.993363390402979,-7.993363158258873,-7.993364097396144,-7.993363313959508,-7.993364131523007,-7.993363886390686,-7.993364106023686,-7.993363719345023,-7.993364102606816,-7.993364138429256
3,-7.992634752820783,-7.993381842570748,-7.993255555650687,-7.993311365707314,-7.993366155846342,-7.993371881782337,-7.993371782859948,-7.9933706585287965,-7.99337007489999,-7.993368756169247,-7.99337236937542,-7.993369046894807,-7.993359856783178,-7.993359161594944,-7.9933631865972705,-7.993363357435063,-7.993363766411175,-7.993363817885901,-7.993363976228789,-7.993364018141064,-7.993363991422377,-7.9933639597379065,-7.993364144862857,-7.9933641063859024
4,-7.993053805290518,-7.993251526183993,-7.993308814422642,-7.993370427200761,-7.993372936781917,-7.993371783933468,-7.993371892177011,-7.99339148921011,-7.993355938162778,-7.993357587345183,-7.993362855856141,-7.993362652619278,-7.993363866404849,-7.993363716762432,-7.993364618391297,-7.993363977664883,-7.993363838041356,-7.993363728015918,-7.993364066281924,-7.99336399951779,-7.993363641786846,-7.993363984055311,-7.993364015431132,-7.993364031105478
5,-7.993201636785333,-7.993463196704679,-7.993365791040798,-7.993372932374107,-7.993372042661265,-7.9933630119462,-7.993346700252466,-7.993359387087215,-7.993357711992624,-7.993355611408432,-7.993362664112197,-7.9933628315791045,-7.993363728608128,-7.993363841587171,-7.993364111139614,-7.9933637269806805,-7.993363921139903,-7.99336481748984,-7.993363919864756,-7.9933639754292525,-7.993363991809375,-7.993363998326183,-7.9933640567521405,-7.993364030569576
6,-7.993306756463556,-7.993356418826891,-7.993371748837807,-7.993371776056167,-7.993362536266403,-7.993347525300719,-7.99335665720671,-7.993357972567331,-7.993359172539384,-7.993364559267279,-7.993364292112813,-7.9933641989890845,-7.993365814809757,-7.993364190032845,-7.993363990430081,-7.9933639926259445,-7.993364046153522,-7.993364055185704,-7.993364001289003,-7.993364625214475,-7.993364002307316,-7.99336398323433,-7.993364024606348,-7.993364032405017
7,-7.993342361640723,-7.993384406263984,-7.993371775980358,-7.993371749540075,-7.993346808728729,-7.993356489700333,-7.993357988456254,-7.993356394903621,-7.99338622604935,-7.9933642972838745,-7.9933641353976395,-7.9933642817117025,-7.993364490323319,-7.993363534120643,-7.993363992641848,-7.993363990316238,-7.99336405615029,-7.99336404752763,-7.993364032116931,-7.993364026111141,-7.993364024813623,-7.99336407994449,-7.993364038314797,-7.993364029846556
8,-7.993362543765042,-7.9933695316693285,-7.993370664106111,-7.993386447581766,-7.993359338863728,-7.993357970135652,-7.9933561487829525,-7.993393156849269,-7.993362507128025,-7.993364196767319,-7.993364286209312,-7.993364381238174,-7.9933643386797275,-7.993364121618709,-7.993364042762957,-7.993364072088491,-7.993364024027778,-7.993364034948623,-7.993364017661453,-7.993364024460609,-7.993364026013712,-7.993364048517513,-7.993363990964825,-7.993364029370141
9,-7.993367827410696,-7.993371018175518,-7.993370082398393,-7.993355400964998,-7.993357709958393,-7.993359136942582,-7.993386928578631,-7.993362336236292,-7.993364224430533,-7.993365759316356,-7.993364453616076,-7.99336433952395,-7.9933644200090095,-7.993363964688235,-7.993364057748034,-7.993364048657155,-7.9933640363363505,-7.993364030580128,-7.993364025028186,-7.993364015292137,-7.9933640302902,-7.993364037837417,-7.99336403581973,-7.993364038128936
10,-7.993369836963058,-7.993369608367928,-7.993368690724413,-7.993357533194062,-7.993354821619476,-7.993364338685422,-7.993364281737403,-7.993364195581394,-7.993365644448834,-7.993364472988697,-7.99336395991087,-7.993363980216346,-7.993363989943179,-7.993364116900228,-7.993364039234011,-7.993363976408118,-7.993363947978004,-7.993364026330306,-7.993364029719678,-7.993364031871214,-7.993364033627312,-7.99336403645189,-7.993364036871298,-7.993364036702885
11,-7.993369579526258,-7.9933699966447715,-7.993372242325756,-7.993362801095788,-7.993362655904889,-7.993364281453283,-7.993364450974809,-7.993364273494136,-7.99336445342463,-7.9933639390269615,-7.9933639802479375,-7.993363999910112,-7.993363979661175,-7.993364046390812,-7.993364021706921,-7.99336394619471,-7.9933639752860035,-7.9933640476192025,-7.99336403233135,-7.993364037932692,-7.993364045496573,-7.993364037216102,-7.993364036735634,-7.993364036907405
12,-7.993368912157468,-7.993371600800222,-7.993368533876554,-7.993362649390716,-7.9933627869612645,-7.993364199411552,-7.993364273181596,-7.993364315113979,-7.9933643335397635,-7.993363980127262,-7.9933639934456195,-7.993363979694568,-7.993363949252991,-7.993364032039607,-7.993363988133166,-7.993364015067428,-7.993364037515444,-7.9933640166244,-7.99336403392666,-7.993364046360485,-7.993364039569674,-7.993364035682357,-7.993364038615741,-7.993364035632029
13,-7.993368037910659,-7.993358198403512,-7.993359725883952,-7.993363829750322,-7.993363722155268,-7.993365717508027,-7.993364487415551,-7.993364333479184,-7.993364318259227,-7.993363989907716,-7.993363979563501,-7.993363875474763,-7.993364032287558,-7.993364022473492,-7.993364021335946,-7.993364060647445,-7.9933640244170405,-7.993364030248395,-7.993364035466383,-7.993364037188561,-7.99336403598173,-7.993364017111897,-7.993364031679545,-7.993364036369469
14,-7.993367251976536,-7.993359665344999,-7.993357819427847,-7.993363714683219,-7.993363814197577,-7.993364191703294,-7.993363502628783,-7.993364123226044,-7.993363959192132,-7.9933641059424465,-7.99336404609773,-7.993364031991043,-7.993364021895631,-7.9933640213393575,-7.993364022405877,-7.993364028492626,-7.993364032564179,-7.993364040936923,-7.99336403642933,-7.993364036529935,-7.993364037994164,-7.993364031863147,-7.993366488081171,-7.9933640346463735
15,-7.993366560704709,-7.993363344993089,-7.993363171869797,-7.993364556014871,-7.9933641028199425,-7.993363981424002,-7.993363991118815,-7.993364042993836,-7.993364057951699,-7.993364038855805,-7.993364020554062,-7.993363986071704,-7.993364021338485,-7.99336402187884,-7.993364028605292,-7.993364048406697,-7.9933637409358065,-7.993364036900182,-7.99336403651861,-7.993364036437125,-7.993364035130032,-7.993364036186479,-7.99336403482952,-7.993364035582591
16,-7.993366013117794,-7.993363152444401,-7.993363321446584,-7.99336398144481,-7.993363713141075,-7.993363990802234,-7.993363978897395,-7.99336407147288,-7.993364048785466,-7.993363980643246,-7.993363946531626,-7.993364014178683,-7.99336405787871,-7.993364028472037,-7.99336404444308,-7.993363765765385,-7.993364053230519,-7.993364036551976,-7.99336403716431,-7.993364037803315,-7.993364035863991,-7.993364035497873,-7.993364035313914,-7.99336403531223
17,-7.99336557647783,-7.993364084272611,-7.993363759351473,-7.993363838233866,-7.993363923118545,-7.993364043354284,-7.993364055951575,-7.993364020880373,-7.993364036237476,-7.993363949215216,-7.993363979223454,-7.993364037073,-7.9933640240057615,-7.9933640324995725,-7.993363717813008,-7.993364049131407,-7.99336403662856,-7.9933640357036655,-7.993364037839732,-7.993364037061814,-7.993364034692001,-7.993364035257306,-7.993364035312207,-7.9933640353138875
18,-7.993365260036815,-7.993363334850558,-7.993363814788853,-7.993363711316092,-7.993364693106443,-7.993364054453807,-7.993364045416123,-7.993364034418743,-7.993364029839595,-7.993364026157251,-7.993364047948744,-7.9933640171266696,-7.993364030076012,-7.9933640403500785,-7.993364036849021,-7.993364036548202,-7.993364035686457,-7.993364038402426,-7.993364034177711,-7.993364035000423,-7.993364035439563,-7.9933640353386854,-7.993364035205361,-7.993364035384671
19,-7.993365013102996,-7.993364123077698,-7.993363973761529,-7.993364067973673,-7.993363915272872,-7.9933640017893,-7.993364032118364,-7.993364015757225,-7.99336402506603,-7.9933640291834065,-7.993364032270602,-7.993364033923865,-7.993364035485902,-7.993364036437414,-7.993364036519584,-7.993364037027972,-7.993364037827003,-7.99336403413539,-7.9933640350258,-7.993364036734768,-7.993364035347416,-7.993364035406711,-7.993364035474309,-7.993364035361107
20,-7.993364844654437,-7.993363890787756,-7.9933640161309425,-7.993363998332329,-7.993363974720144,-7.993364414151332,-7.993364026211432,-7.993364024455947,-7.993364011559607,-7.99336403161355,-7.993364036875484,-7.9933640444655385,-7.99336403716484,-7.99336403652947,-7.993364036444048,-7.993364037758507,-7.99336403687935,-7.993364034997752,-7.9933640365853895,-7.9933640353637045,-7.9933640354959214,-7.993364035485897,-7.993364035424079,-7.99336403539066
21,-7.993364731906736,-7.993364102585022,-7.993363991476308,-7.993362097658517,-7.993363990993977,-7.993364002346446,-7.993364024853396,-7.993364026103231,-7.993364030297412,-7.993364033426206,-7.9933640431700175,-7.993364038713883,-7.993364035976198,-7.993364037898432,-7.993364035146745,-7.993364035869417,-7.993364034653479,-7.993364035428613,-7.993364035346561,-7.993364035494384,-7.993364035485984,-7.993364035496295,-7.993364035394367,-7.993364035404583
22,-7.993364676122643,-7.993363730794342,-7.993363960312181,-7.993363984190705,-7.99336399770509,-7.993363980647026,-7.993364076614964,-7.9933640481402115,-7.993364037729343,-7.993364036414007,-7.993364037223687,-7.993364035536515,-7.99336405859958,-7.993364031369434,-7.9933640361709815,-7.993364035503857,-7.993364035254712,-7.9933640353389785,-7.993364035401672,-7.993364035485919,-7.993364035494645,-7.993364035401796,-7.993364035407867,-7.993364035389573
