,0,1,2,3,4
0,2.58498554012225e-09,3.9537246879116025e-09,4.6942033096849573e-08,9.551396865394234e-08,9.719224713933272e-08
1,6.606434017797369e-05,7.755712214674304e-07,2.4793323305516424e-07,8.502833104273577e-08,8.237369080177359e-07
2,6.2583546203143214e-06,2.601872572541945e-08,1.2254823932323864e-10,3.1031921920998684e-07,3.959164480704658e-07
3,4.776543534035227e-07,2.5437860433253555e-10,7.270751520849217e-07,1.8127667793521596e-06,6.30135886581229e-07
4,1.3310272706235082e-07,1.375053670926718e-08,3.310403030809539e-06,6.647812433868694e-08,7.851847350082153e-08
