,0,1,2,3,4
0,-8.021081505864753,-8.02836576266286,-8.030116459602997,-8.030559583203386,-8.030676286236377
1,-8.031525240371641,-8.031019564757445,-8.030788184019139,-8.030734412514512,-8.030728252374209
2,-8.030990368263325,-8.03001347480558,-8.030707963777703,-8.03073135722556,-8.030733026645011
3,-8.030773175309848,-8.030707333371474,-8.030734224444446,-8.030747190718156,-8.030743370638177
4,-8.030732709757967,-8.030726469685652,-8.030732925769655,-8.030739552084153,-8.030741574117162
