,0,1,2,3,4,5,6,7,8,9
0,-100.21384751072851,-100.21514469035937,-100.22014263843037,-100.2201532822752,-100.2207403604489,-100.22062476215564,-100.22075748147975,-100.22071093925373,-100.22074637454503,-100.2207287183876
1,-100.21515288949814,-100.21339274212639,-100.22015330499256,-100.22014244188772,-100.22064377960785,-100.22068654625232,-100.22072302320129,-100.22073105739175,-100.22073459014986,-100.22073590141697
2,-100.21110323738797,-100.2202770538852,-100.2207991794494,-100.22069745734062,-100.22073440836641,-100.22073600894056,-100.2207377219781,-100.22073585808403,-100.22073712373123,-100.22073638320487
3,-100.22015334536088,-100.22078948021702,-100.22070111777734,-100.22072330026955,-100.22073605108504,-100.22068793241606,-100.22073677162155,-100.22073650958205,-100.22073655092865,-100.22073654004807
4,-100.22009036594328,-100.22069805180767,-100.22072276281824,-100.22073718124177,-100.2207380136446,-100.2207368151144,-100.22073656707785,-100.22073654343798,-100.22073654244245,-100.22073654629668
5,-100.22064285875959,-100.2207339137883,-100.22073608054706,-100.2207380117881,-100.22073735840446,-100.22073650033732,-100.22073654390755,-100.22073654236578,-100.22073654331497,-100.2207365408287
6,-100.22068500247067,-100.22073600399685,-100.22074369258951,-100.22073682733205,-100.22073649713262,-100.22073654809279,-100.22073654250839,-100.22073654366535,-100.22073654008521,-100.220736544195
7,-100.22072281765715,-100.22073770214514,-100.22073676512647,-100.22073655902557,-100.22073654366466,-100.22073654246702,-100.2207365455509,-100.22073654099275,-100.22073654477964,-100.22073655776362
8,-100.2207309034048,-100.22073586903818,-100.22073651061727,-100.22073654339457,-100.22073654232847,-100.22073654348588,-100.22073654089925,-100.2207365501426,-100.22073658328891,-100.22073656447864
9,-100.22073455589943,-100.22073710094723,-100.22073655058347,-100.220736542426,-100.22073654327755,-100.22073653976977,-100.22073654447308,-100.22073658211735,-100.22073656585636,-100.22073656052808
